#logback.classic pattern: %date{ISO8601} | %-5level | %msg [%logger{40}<%thread>] %n%xEx
2026-08-12 13:44:26,356 | INFO  | Server version name:   Apache Tomcat/10.1.55 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,366 | INFO  | Command line argument: -Donlyoffice.documentserver.secret=ac8c4b719fda26383d1c3f0e57c59d796faf06b9f4776ae8ea94bf586d507c63 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,366 | INFO  | Command line argument: -DEXO_TOMCAT_UNPACK_WARS=true [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,366 | INFO  | Command line argument: -DEXO_DEV=false [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,366 | INFO  | Command line argument: -Djdk.tls.ephemeralDHKeySize=2048 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,366 | INFO  | Command line argument: -Djava.protocol.handler.pkgs=org.apache.catalina.webresources [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,366 | INFO  | Command line argument: -Dsun.io.useCanonCaches=false [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,366 | INFO  | Command line argument: -Dorg.apache.catalina.security.SecurityListener.UMASK=0022 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: --add-opens=java.base/java.lang=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: --add-opens=java.base/java.lang.reflect=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: --add-opens=java.base/java.io=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: --add-opens=java.base/java.util=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: --add-opens=java.base/java.util.concurrent=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: --add-opens=java.rmi/sun.rmi.transport=ALL-UNNAMED [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: -Dlog4j2.formatMsgNoLookups=true [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: -Dcom.sun.jndi.ldap.connect.pool.timeout=60000 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: -Dcom.sun.jndi.ldap.connect.pool.maxsize=100 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: -Dcom.sun.management.jmxremote=true [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: -Dcom.sun.management.jmxremote.ssl=false [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: -Djava.rmi.server.hostname=exo [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,367 | INFO  | Command line argument: -Dcom.sun.management.jmxremote.port=10001 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Dcom.sun.management.jmxremote.rmi.port=10002 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Dcom.sun.management.jmxremote.authenticate=false [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Xlog:gc=info:file=/var/log/exo/platform-gc.log:time [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Djava.security.egd=file:/dev/./urandom [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Dexo.es.index.server.url=http://es:9200 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Dexo.es.search.server.url=http://es:9200 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Dexo.cluster.node.name= [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Dexo.jcr.session.tracking.active=false [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Xms512m [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -Xmx2048m [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,368 | INFO  | Command line argument: -XX:MaxMetaspaceSize=512m [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Dsun.rmi.dgc.client.gcInterval=3600000 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Dsun.rmi.dgc.server.gcInterval=3600000 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Duser.language=pt [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Duser.region=BR [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Djava.net.preferIPv4Stack=true [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Djava.awt.headless=true [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Dexo.profiles=all [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Dexo.conf.dir=/etc/exo [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Dgatein.conf.dir=/etc/exo [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Djava.security.auth.login.config=/opt/exo/conf/jaas.conf [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,369 | INFO  | Command line argument: -Dexo.data.dir=/srv/exo [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dexo.jcr.data.dir=/srv/exo/jcr [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dexo.jcr.storage.data.dir=/srv/exo/jcr/values [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dexo.jcr.index.data.dir=/srv/exo/jcr/index [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dexo.files.storage.dir=/srv/exo/files [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dlogback.configurationFile=/opt/exo/conf/logback.xml [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dlogback.statusListenerClass=ch.qos.logback.core.status.NopStatusListener [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dliquibase.showBanner=false [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dliquibase.command.showSummary=OFF [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dliquibase.hub.mode=OFF [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Dliquibase.logLevel=WARNING [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,370 | INFO  | Command line argument: -Djavax.xml.stream.XMLOutputFactory=com.sun.xml.internal.stream.XMLOutputFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Djavax.xml.stream.XMLInputFactory=com.sun.xml.internal.stream.XMLInputFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Djavax.xml.stream.XMLEventFactory=com.sun.xml.internal.stream.events.XMLEventFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Djavax.xml.parsers.SAXParserFactory=com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Djava.util.Arrays.useLegacyMergeSort=true [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Djava.security.egd=file:/dev/./urandom [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Dfile.encoding=UTF-8 [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Dexo.cookie.samesite=Lax [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Dcatalina.base=/opt/exo [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Dcatalina.home=/opt/exo [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,371 | INFO  | Command line argument: -Djava.io.tmpdir=/opt/exo/temp [o.a.c.startup.VersionLoggerListener<main>] 
2026-08-12 13:44:26,376 | INFO  | The Apache Tomcat Native library which allows using OpenSSL was not found on the java.library.path: [/usr/java/packages/lib:/usr/lib64:/lib64:/lib:/usr/lib] [o.a.catalina.core.AprLifecycleListener<main>] 
2026-08-12 13:44:26,706 | INFO  | The ["http-nio-0.0.0.0-8080"] connector has been configured to support HTTP upgrade to [h2c] [o.apache.coyote.http11.Http11NioProtocol<main>] 
2026-08-12 13:44:26,706 | INFO  | Initializing ProtocolHandler ["http-nio-0.0.0.0-8080"] [o.apache.coyote.http11.Http11NioProtocol<main>] 
2026-08-12 13:44:26,722 | INFO  | Server initialization in [1624] milliseconds [org.apache.catalina.startup.Catalina<main>] 
2026-08-12 13:44:27,571 | INFO  | Starting service [Catalina] [o.apache.catalina.core.StandardService<main>] 
2026-08-12 13:44:27,571 | INFO  | Starting Servlet engine: [Apache Tomcat/10.1.55] [org.apache.catalina.core.StandardEngine<main>] 
2026-08-12 13:44:27,614 | INFO  | Deploying web application archive [/opt/exo/webapps/poll.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-2>] 
2026-08-12 13:44:27,616 | INFO  | Deploying web application archive [/opt/exo/webapps/mcp-server.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-3>] 
2026-08-12 13:44:27,649 | INFO  | Deploying web application archive [/opt/exo/webapps/rest.war] [org.apache.catalina.startup.HostConfig<Catalina-utility-1>] 
2026-08-12 13:44:28,495 | INFO  | No Spring WebApplicationInitializer types detected on classpath [o.a.c.c.C.[Catalina].[localhost].[/rest]<Catalina-utility-1>] 
2026-08-12 13:44:28,543 | INFO  | 1 Spring WebApplicationInitializers detected on classpath [o.a.c.c.C.[.[localhost].[/mcp-server]<Catalina-utility-3>] 
2026-08-12 13:44:28,544 | INFO  | 1 Spring WebApplicationInitializers detected on classpath [o.a.c.c.C.[Catalina].[localhost].[/poll]<Catalina-utility-2>] 
2026-08-12 13:44:28,564 | INFO  | Building root container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:28,676 | INFO  | Override exo-conf directory '/opt/exo/exo-conf' with location '/etc/exo' [exo.kernel.container.J2EEServerInfo<Catalina-utility-3>] 
2026-08-12 13:44:28,684 | INFO  | Active profiles for Root container: [exo_community, all, tomcat] [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,235 | INFO  | Including addon configuration file ar:/opt/exo/webapps/agenda.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,236 | INFO  | Including addon configuration file ar:/opt/exo/webapps/analytics.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,237 | INFO  | Including addon configuration file ar:/opt/exo/webapps/app-center.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,238 | INFO  | Including addon configuration file ar:/opt/exo/webapps/auth-server.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,238 | INFO  | Including addon configuration file ar:/opt/exo/webapps/commons-exo-extension.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,238 | INFO  | Including addon configuration file ar:/opt/exo/webapps/content.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,238 | INFO  | Including addon configuration file ar:/opt/exo/webapps/deeds-tenant.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,238 | INFO  | Including addon configuration file ar:/opt/exo/webapps/digital-workplace.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,238 | INFO  | Including addon configuration file ar:/opt/exo/webapps/documents-portlet.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,238 | INFO  | Including addon configuration file ar:/opt/exo/webapps/eXoResources.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,239 | INFO  | Including addon configuration file ar:/opt/exo/webapps/eXoSkin.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,239 | INFO  | Including addon configuration file ar:/opt/exo/webapps/external-visio.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/gamification-crowdin.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/gamification-evm.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/gamification-github.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/gamification-portlets.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/gamification-twitter.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/ide.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/kudos.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/layout.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/matrix.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/mcp-server.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/notes.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/onlyoffice.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/perk-store.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/platform-ui.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/plf-community.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,240 | INFO  | Including addon configuration file ar:/opt/exo/webapps/poll.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/processes.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/push-notifications.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/pwa.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/sites.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/task-management.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/wallet.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/webconferencing.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,241 | INFO  | Including addon configuration file ar:/opt/exo/webapps/webdav.war!/META-INF/exo-conf/configuration.xml in portal container [exo.kernel.container.RootContainer<Catalina-utility-3>] 
2026-08-12 13:44:29,404 | INFO  | Using property file file:/etc/exo/docker.properties to set configuration properties. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-3>] 
2026-08-12 13:44:29,406 | INFO  | Using property file file:/etc/exo/exo.properties to set configuration properties. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-3>] 
2026-08-12 13:44:29,407 | INFO  | Using property file jar:file:/opt/exo/lib/plf-community-edition-service.jar!/conf/platform/configuration.properties to set configuration properties. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-3>] 
2026-08-12 13:44:29,419 | INFO  | Using property file jar:file:/opt/exo/lib/exo-jcr-services.jar!/conf/jcr-local.properties to set configuration properties. [o.e.c.ExtendedPropertyConfigurator<Catalina-utility-3>] 
